"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47"
"0.515271","0.579736","0.609509","0.642372","0.756594","0.604403","0.69214","0.727292","0.382819","0.051795","-0.10911","-0.24425","-0.516069","-0.566469","-0.619368","-0.40282","-0.799629","-1.16277","-1.723198","-2.023995","-2.012149","-1.739474","-1.259046","-0.615173","-0.114609","0.170148","0.25247","0.210481","0.213692","0.176749","0.185331","0.100439","-0.029954","-0.157254","-0.19086","-0.245203","-0.354636","-0.410223","-0.357945","-0.309713","-0.269348","-0.290323","-0.314558","-0.305334","-0.080444","0.163486","2"
"-0.323484","-0.194356","-0.080949","0.203063","0.4077","0.558638","0.663633","0.737231","0.770918","0.975516","1.189273","1.132905","1.034918","0.540686","0.123106","0.153491","-1.150456","-1.013724","-0.280783","0.357137","0.541755","0.57561","0.339475","0.048937","-0.263153","-0.645009","-0.967428","-1.165665","-1.227103","-1.23818","-1.139913","-0.979674","-0.735196","-0.572005","-0.47569","-0.531836","-0.671303","-0.749514","-0.751135","-0.813352","-0.825487","-0.745766","-0.605645","-0.222049","0.20859","0.690548","2"
"0.674297","0.538441","0.590212","0.619358","0.556095","0.477078","0.269892","0.302636","0.387468","0.203212","0.236079","0.33521","-0.074718","-0.702649","-1.045531","-0.715323","-0.428052","-0.066186","0.064463","-0.052549","-0.211236","-0.193932","-0.331501","-0.470555","-0.58447","-0.689371","-0.771486","-0.854567","-0.887257","-0.835885","-0.594697","-0.229376","-0.090447","-0.196106","-0.480128","-0.644944","-0.732515","-0.928102","-1.232457","-1.34622","-1.272238","-0.969636","-0.481886","0.065462","0.612327","1.238602","2"
"0.942211","0.879267","0.772327","0.696351","0.651211","0.648155","0.773495","0.931209","0.853303","0.698681","0.693286","0.057269","-0.095009","0.236888","0.489453","-0.838197","0.094033","0.896384","1.384893","1.265031","1.122882","0.872575","0.545524","0.143216","-0.065987","-0.212831","-0.357552","-0.492796","-0.636333","-0.689563","-0.786691","-0.913729","-0.967555","-0.96607","-0.834215","-0.664141","-0.466986","-0.104909","0.121319","0.16932","0.059905","0.027441","-0.158423","-0.292559","-0.272521","-0.19739","2"
"0.395712","0.467958","0.440589","0.260084","0.170939","0.218155","0.146084","0.092365","0.363479","0.586077","0.60923","0.724335","0.73643","0.51801","-0.070105","-0.52223","-0.838508","-0.93965","-1.315432","-1.414539","-1.635662","-1.779338","-1.676429","-1.385027","-1.033289","-0.671538","-0.395804","-0.103265","0.096529","0.151608","0.176012","0.175559","0.287321","0.449808","0.388972","0.209196","0.009475","-0.164912","-0.38858","-0.689056","-0.91538","-0.997698","-0.843273","-0.469252","-0.058151","0.461545","2"
"0.492862","0.580029","0.59862","0.539888","0.457087","0.422611","0.555859","0.552579","0.447622","0.631359","0.729485","0.844254","0.609404","0.093214","0.062562","-0.127931","-0.653466","-1.283735","-0.715715","-0.323267","0.110571","0.425663","0.467171","0.421805","0.198391","-0.097047","-0.455584","-0.728367","-0.824399","-0.776366","-0.815035","-0.875914","-1.020699","-1.217512","-1.187759","-1.214796","-1.449222","-1.471556","-1.591417","-1.628365","-1.592412","-1.280505","-1.05958","-0.743535","-0.130675","0.476382","2"
"0.472404","0.577988","0.7132","0.756054","0.708731","0.702878","0.494793","0.441955","0.513381","0.543539","1.02839","1.139656","0.712504","0.198729","-0.416544","-0.860235","-0.897974","-1.411597","-1.801953","-2.256232","-1.880098","-1.108689","-0.33515","0.050812","0.316633","0.375871","0.261795","0.033381","-0.148804","-0.324354","-0.284015","-0.249063","-0.308724","-0.398334","-0.445327","-0.504282","-0.652034","-0.850776","-1.021031","-1.153839","-1.176459","-1.167688","-1.012041","-0.661224","-0.311301","0.157867","2"
"0.085602","0.077182","0.127596","0.08656","0.086355","0.142719","-0.045065","-0.023544","0.20352","0.113539","0.315682","0.494882","-0.031433","-0.179791","-0.225378","-0.60823","-1.24244","-1.187","-0.978955","-0.754692","-0.602973","-0.426735","-0.277139","-0.121695","0.012288","0.089063","0.130139","0.186194","0.204672","0.179875","0.19694","0.238571","0.165762","-0.045273","-0.271977","-0.498203","-0.602673","-0.726693","-0.833652","-0.836994","-0.728948","-0.426161","-0.052734","0.353868","0.787093","1.062306","2"
"0.440392","0.504045","0.731604","0.948906","0.983379","0.847823","0.897294","0.960134","1.152697","1.320011","1.353247","1.301025","1.37873","1.034245","0.363014","-0.156257","-0.678358","-0.882261","-1.287548","-1.758507","-1.620479","-1.303962","-0.951907","-0.633981","-0.496359","-0.376627","-0.251924","-0.199756","-0.240896","-0.308481","-0.350781","-0.410232","-0.453597","-0.458951","-0.410203","-0.453491","-0.58873","-0.774451","-0.976039","-1.089849","-1.166232","-1.268658","-1.270517","-1.149634","-0.829571","-0.342822","2"
"0.574748","0.723182","0.73938","0.809043","0.833906","0.680053","0.462817","0.411575","0.500942","0.540872","0.500886","0.443713","0.178387","-0.337169","-0.654639","-0.954317","-0.638889","-0.658865","-0.522051","-0.503982","-0.545358","-0.514332","-0.315892","-0.000822","0.268182","0.403546","0.421439","0.361804","0.252576","0.156334","0.03386","-0.08334","-0.185559","-0.367549","-0.58297","-0.686762","-0.841062","-1.050234","-1.110232","-1.243844","-1.27239","-1.200234","-0.986989","-0.749883","-0.370782","0.104479","2"
"0.739702","0.658577","0.774837","0.952167","0.996438","0.920032","1.00279","1.132785","0.997121","0.860953","0.593979","0.003372","-0.170357","-0.136024","-0.118904","-1.273736","-1.305243","-0.779469","0.166845","0.723772","0.730407","0.645316","0.539313","0.27427","-0.040753","-0.159281","-0.238593","-0.312581","-0.383798","-0.474331","-0.560365","-0.608805","-0.663251","-0.752778","-0.903326","-0.976118","-1.031444","-1.083893","-1.022904","-0.913827","-0.690913","-0.33555","0.063499","0.489223","0.861304","1.118994","2"
"0.827087","0.990729","1.098014","1.079298","1.131446","1.066231","0.962069","1.075398","1.214868","1.079103","1.462381","1.205042","0.810274","0.559827","0.157389","0.441299","-0.764259","0.034416","0.482119","0.638985","0.553873","0.34027","0.042957","-0.103375","-0.165507","-0.200142","-0.257781","-0.323465","-0.437001","-0.546741","-0.582179","-0.633812","-0.670892","-0.631261","-0.504936","-0.315526","-0.155626","0.026119","0.263443","0.587003","0.828498","0.788424","0.767277","0.686079","0.47062","0.278417","2"
"0.453286","0.407393","0.398168","0.173894","0.150085","0.151655","0.096398","0.137178","0.131692","0.166186","0.268387","0.282669","0.295047","-0.090881","-0.409536","-0.449869","-1.175856","-1.25223","-1.609769","-1.601785","-1.196906","-0.626389","0.053128","0.408108","0.578522","0.489999","0.410208","0.333834","0.205552","-0.006202","-0.13896","-0.100808","-0.095564","-0.090084","-0.087759","-0.091332","-0.069521","0.012083","0.01672","-0.016088","-0.053925","0.051523","0.24253","0.448557","0.523148","0.57031","2"
"0.062345","0.122023","0.053781","0.091277","0.222726","0.206698","0.300109","0.213057","0.106789","-0.071077","0.230854","0.199618","-0.375196","-0.878528","-1.160544","-2.114813","-2.339491","-2.146724","-1.653555","-1.40659","-1.272425","-1.202011","-1.030496","-0.749797","-0.399424","-0.110426","0.105587","0.258792","0.260929","0.263768","0.26363","0.293892","0.262853","0.181016","0.16155","-0.108999","-0.473507","-0.657604","-0.840436","-1.244689","-1.522445","-1.651145","-1.503008","-1.116233","-0.586696","-0.017789","2"
"0.644184","0.73295","0.751586","0.864057","0.97965","1.020945","0.981159","0.91706","0.835908","0.61626","0.230771","-0.289987","-0.853812","-1.006907","-1.390843","-1.631168","-1.111911","-0.957298","-0.698705","-0.494709","-0.309635","-0.189984","-0.184612","-0.314822","-0.503513","-0.694202","-0.765901","-0.777263","-0.788867","-0.840968","-0.732955","-0.581595","-0.495017","-0.484927","-0.318721","-0.171933","-0.106267","-0.163153","-0.251943","-0.324705","-0.337838","-0.251485","-0.084021","0.089815","0.385532","0.626793","2"
"0.549779","0.508898","0.517331","0.593535","0.634631","0.517612","0.676971","0.936428","1.0036","0.991268","1.028472","0.759774","0.107004","0.135147","-0.416054","-0.911065","-0.65984","-0.168929","0.347857","0.510123","0.443436","0.238024","-0.011354","-0.102636","-0.246613","-0.288581","-0.343433","-0.468305","-0.620068","-0.697297","-0.725487","-0.77241","-0.918089","-0.972349","-1.005881","-0.98707","-0.859885","-0.703279","-0.484913","-0.216179","0.095267","0.448575","0.729337","0.787941","0.822618","0.871865","2"
"0.936871","0.920342","0.855606","0.835775","0.712093","0.572682","0.522413","0.644555","0.626742","0.590988","0.836862","0.914335","0.704756","0.450174","-0.224561","-0.769926","-0.801469","-0.877615","-1.057178","-1.189384","-1.579552","-1.624042","-1.151648","-0.465801","0.00222","0.323247","0.427796","0.545233","0.442677","0.279648","0.090569","-0.089856","-0.156746","-0.170113","-0.216237","-0.316996","-0.372266","-0.446716","-0.465907","-0.38741","-0.432073","-0.401259","-0.31039","-0.150367","0.201417","0.44483","2"
"0.305918","0.172335","0.01243","-0.056183","-0.221748","-0.313436","-0.433878","-0.532168","-0.588161","-0.642918","-0.472814","-0.225516","-0.530023","-0.834336","-1.055726","-1.380827","-1.245471","-0.681188","-0.068597","0.340401","0.59194","0.751211","0.732777","0.596509","0.412982","0.197744","-0.025972","-0.192431","-0.300599","-0.376798","-0.469181","-0.560243","-0.73025","-0.844329","-0.880882","-0.918504","-1.005527","-1.015018","-0.99735","-0.888669","-0.745098","-0.528069","-0.26349","0.04842","0.299956","0.555342","2"
"0.266596","0.371481","0.399029","0.401611","0.365781","0.24114","0.1122","-0.09291","-0.113365","-0.295646","-0.231859","-0.281606","-0.429712","-0.479184","-0.603563","-0.915203","-0.760081","-0.96765","-0.819938","-0.809567","-0.842436","-0.826015","-0.721751","-0.427608","-0.13428","0.115519","0.223575","0.126132","0.065872","-0.076754","-0.222831","-0.361133","-0.484818","-0.522654","-0.447817","-0.406005","-0.443143","-0.524792","-0.501328","-0.486692","-0.512773","-0.605731","-0.603311","-0.578423","-0.43842","-0.232893","2"
"0.391292","0.452503","0.420162","0.303882","0.153502","0.222597","0.441339","0.374628","0.460538","0.450899","0.576261","0.642538","0.572617","0.474339","0.146066","-0.028358","-0.185338","-0.259288","-0.648085","-0.872271","-1.076179","-0.820549","-0.348584","0.03819","0.280542","0.417246","0.434548","0.371253","0.283508","0.098937","0.002503","-0.099425","-0.232825","-0.273619","-0.314779","-0.399509","-0.517664","-0.574923","-0.633047","-0.674785","-0.678138","-0.625136","-0.550183","-0.460268","-0.323915","-0.215828","2"
